ID,Name,Price,Size,Age,Floor,Location,Tags,District,District_Index
09c51728650867a,政治大學【翡翠城堡】113職九136金,32590000,32.53,27.0,8.0,台北市,"近公車站,近學區",未知區域,0
023df5287039792,松山☘️敦化一品4房☘️敦化國中小學區,54000000,33.85,38.9,3.0,台北市,近學區,松山區,1
07ec5b286398639,大橋綻新成屋三房附車位-住商亞俊,35000000,21.15,0.11,2.0,台北市,邊間,未知區域,0
045fb5286995320,公館台大商圈｜稀有名人大廈三房,36900000,24.83,41.0,9.0,台北市,近商圈,未知區域,0
0ff855287039497,富錦街☀️正面公園綠樹電梯☀️有管理華廈,39600000,27.14,46.0,4.0,台北市,近公園,未知區域,0
01940d285941063,龍門頂加採光邊間大戶,52880000,33.25,45.0,7.0,台北市,"採光佳,邊間,裝潢美宅,近公園,近學區,格局方正",未知區域,0
0104d5286570610,文大收租寶,19800000,15.88,29.2,0.0,台北市,"景觀宅,宜收租,裝潢美宅,近公園",未知區域,0
05f689287067306,松山⭐二村綠蔭大空間頂家⭐21世紀徐儀婷,40800000,36.16,54.2,4.0,台北市,"景觀宅,近公園,近公車站",松山區,1
009569285746412,近未來雙子星長安大宅,69990000,41.39,17.2,13.0,台北市,"廁所開窗,三面採光,雙車位,景觀宅,邊間,一層一戶,裝潢美宅,近捷運",未知區域,0
0b3c30278971805,✪成家超值三房✪ 低總價少負擔~21世紀｜許鴻英,23800000,26.53,44.2,5.0,台北市,,未知區域,0
0ca82b28641770d,台大公館面公園電梯兩房,18880000,10.05,42.0,7.0,台北市,"廁所開窗,採光佳,景觀宅,裝潢美宅,近捷運,近公園",未知區域,0
0b6ee5286416746,邊間大空間頂加公寓,27500000,28.51,49.7,4.0,台北市,"景觀宅,邊間,宜收租,裝潢美宅,格局方正",未知區域,0
00c42d285652642,通化面寬收租金店,67800000,32.59,40.5,1.0,台北市,"宜收租,免爬樓梯,近商圈",未知區域,0
0b5f6a285409013,金龍一層一戶美寓,20800000,28.28,40.9,5.0,台北市,"房間皆有窗,一層一戶,裝潢美宅,近公園,近學區",未知區域,0
0880df286925739,博愛學區美妝一樓,42500000,26.45,55.9,1.0,台北市,"免爬樓梯,裝潢美宅,近學區",未知區域,0
0657f2286503926,雙捷運心中山朝南電梯兩房,39800000,14.98,7.0,7.0,台北市,"採光佳,近捷運,高樓層,近商圈",中山區,4
0dfa8d28697830c,河岸景觀科技廠辦土地,452160000,0.0,0.0,,台北市,景觀宅,未知區域,0
0360da285872603,昆陽捷運四樓景觀美寓,24800000,30.06,48.0,4.0,台北市,"採光佳,景觀宅",未知區域,0
0a099f28607984c,西園路未來都更置產透天厝,26880000,34.1,57.4,2.0,台北市,宜收租,未知區域,0
0e8b6328637009e,通化街金店面,120000000,16.83,46.5,1.0,台北市,免爬樓梯,未知區域,0
0df061286394522,獨賣!!⭐民生社區靜巷一樓⭐中信珮甄,35800000,33.17,48.0,1.0,台北市,"宜收租,免爬樓梯",未知區域,0
0d2661286925707,後山埤打通庭院戶３房２廳,55800000,22.85,11.1,1.0,台北市,"有露臺,免爬樓梯,有庭院,裝潢美宅,近商圈",未知區域,0
02711428714187d,$北投秒殺捷運2房,11800000,12.63,29.0,2.0,台北市,近捷運,北投區,12
0f67d328608677b,中山國小雙捷運電梯美2房,13880000,11.24,42.5,6.0,台北市,裝潢美宅,中山區,4
0a184a28588480c,中山國中捷運邊間管理電梯三房,31880000,22.91,41.0,8.0,台北市,"景觀宅,邊間,高樓層,格局方正",中山區,4
072d48285522913,力麒麒園-坡道平面車位,2680000,4.2,16.0,0.0,台北市,平面車位,未知區域,0
0418fe285864634,❤️天母榮總邊間庭院一樓❤️0935915351,26880000,40.94,40.0,1.0,台北市,"邊間,免爬樓梯,有庭院,無暗房,近學區,格局方正,近商圈",未知區域,0
0fa2c7285620359,中山國小捷運商辦,18880000,20.26,40.2,5.0,台北市,"採光佳,邊間,宜收租",中山區,4
06b052286948873,我承辦❤️內湖捷運旁投報2.1%❤️21世紀阿偉,220000000,266.96,35.1,3.0,台北市,"平面車位,宜收租,近捷運",內湖區,10
000881286416475,公館路裝潢景觀公寓,22800000,28.28,54.6,4.0,台北市,"廁所開窗,房間皆有窗,景觀宅,裝潢美宅,近公園",未知區域,0
0b52a028628230e,大直明水路店面,54500000,30.21,28.5,1.0,台北市,"免爬樓梯,裝潢美宅,近捷運",未知區域,0
0934cf28697935c,㊝A03-3樓大橋湛,39550000,20.66,2.8,3.0,台北市,,未知區域,0
096118286730549,祥瑞園中庭花園美景,48000000,25.83,37.4,5.0,台北市,"景觀宅,裝潢美宅,格局方正",未知區域,0
0d262c28703996e,松山⭐民生社區面寬一樓⭐一手屋況,33800000,22.42,50.9,1.0,台北市,免爬樓梯,松山區,1
065727286282533,士林置產機能小品,6200000,7.95,54.0,3.0,台北市,"廁所開窗,採光佳,裝潢美宅",士林區,11
0af7b128694924b,松山❤️忠泰繹4房+3車位❤️21世紀阿偉,130000000,49.21,9.9,10.0,台北市,"平面車位,採光佳,高樓層",松山區,1
044633286950066,獨家專賣❤️健康國小學區一樓❤️21阿偉,35800000,30.12,51.8,1.0,台北市,"免爬樓梯,近學區",未知區域,0
09142428694952d,獨家專賣❤️民生介壽東社小金店❤️21世紀阿偉,8880000,3.01,46.5,1.0,台北市,免爬樓梯,未知區域,0
005a8928692610e,成功國宅高樓美景三房,36000000,26.87,39.5,16.0,台北市,"採光佳,景觀宅,近學區,次頂樓,格局方正",未知區域,0
014e08286282012,大直水綠清翫高樓豪邸Ｂ戶,237250000,58.51,5.8,16.0,台北市,"三面採光,平面車位,次頂樓",未知區域,0
01ef3128572764a,龍山寺商圈稀有商三透天店面,128000000,81.97,59.6,4.0,台北市,"近商圈,邊間,近捷運,近台鐵",未知區域,0
0041f928641686c,【悅揚】關渡平原景觀,39880000,29.63,19.3,5.0,台北市,"平面車位,景觀宅,邊間,裝潢美宅,格局方正",未知區域,0
06cc3228628368a,景興學區★公園旁靜巷美寓,19800000,23.63,47.3,4.0,台北市,"景觀宅,裝潢美宅,近公園,近學區,格局方正,近商圈",未知區域,0
0aeefe28706741d,民生圓環❤️⭐海華稀有大戶❤️⭐21世紀徐儀婷,74800000,57.4,41.2,8.0,台北市,格局方正,未知區域,0
02ac03286949448,中山❤️捷運北歐2+1房❤️21世紀阿偉,17990000,16.13,47.8,6.0,台北市,"採光佳,邊間,裝潢美宅,格局方正",中山區,4
0f7ca5282850673,晶華商圈精美電梯3房,17800000,16.21,48.0,9.0,台北市,"裝潢美宅,近學區,近商圈",未知區域,0
0ad1bd286518838,天母星鑽高樓景觀戶,135000000,81.14,32.0,17.0,台北市,"平面車位,景觀宅,高樓層",未知區域,0
0b4ce628663053c,南港御織間站前三房,54050000,25.5,1.0,5.0,台北市,"平面車位,邊間,格局方正",南港區,9
055018286086700,大安公園溫州名人巷車庫1樓,68800000,30.88,41.4,1.0,台北市,"免爬樓梯,有庭院,格局方正",大安區,3
08f766285380604,松山捷運高樓河景2室,18000000,11.77,27.4,10.0,台北市,"採光佳,景觀宅,邊間,近台鐵,近公車站,高樓層",松山區,1
0e49a1286674724,捷運南港高鐵站前全新邊間明亮3房邊間平車,59880000,28.96,1.0,6.0,台北市,"平面車位,邊間,近高鐵",南港區,9
0db17628704009c,☀️敦北圓頂景觀宅+車位☀️,13550000,5.2,16.1,11.0,台北市,"平面車位,景觀宅,高樓層,格局方正",未知區域,0
0b41f528703950e,專營公教住宅☀️介壽公教樹海4房☀️21世紀陳維祥,48000000,52.73,50.4,3.0,台北市,,未知區域,0
0c0b9028533003e,雙敦四房大空間,33980000,24.95,40.2,1.0,台北市,"免爬樓梯,近學區",未知區域,0
0cca55285846276,市場人潮黃金店面,34580000,13.75,25.1,1.0,台北市,免爬樓梯,未知區域,0
0a9e89287066790,松山❤️⭐三民圓環庭院一樓+地下室❤️⭐富華大廈,43800000,28.93,41.4,1.0,台北市,"免爬樓梯,有庭院",松山區,1
00af67285854954,馬皆雙連商圈華廈2房+露臺+車位,26880000,8.75,18.0,7.0,台北市,"有露臺,近商圈",未知區域,0
0fa5b628706771f,松山⭐三民路95巷公寓3房⭐健康國小,25000000,25.0,51.0,4.0,台北市,前後陽台,松山區,1
09ea56285854222,信義低總美裝1＋1,15800000,6.95,40.3,4.0,台北市,"宜收租,裝潢美宅,格局方正,近商圈",信義區,2
0458ac286948812,我承辦❤️大橋頭捷運商辦7F❤️21世紀阿偉,79000000,84.23,31.3,7.0,台北市,平面車位,未知區域,0
01e57d28532087a,W46林森北電梯美屋,18500000,12.32,21.3,2.0,台北市,宜收租,未知區域,0
0acf5c285401566,❤️市場芳鄰一樓❤️有驚喜價❤️東森葉書,12880000,17.51,59.0,1.0,台北市,近商圈,未知區域,0
0d2cbd285537969,麗山稀有一樓+雙車位,52880000,27.28,41.5,1.0,台北市,免爬樓梯,未知區域,0
05f5ab286483251,捷運中山國小電梯3房,23100000,21.68,48.2,4.0,台北市,"採光佳,裝潢美宅,近捷運",中山區,4
00a76c252637356,微風精美套房-住商亞俊,14500000,7.98,42.8,8.0,台北市,近商圈,未知區域,0
06348c285911225,晶華小資宅低總價好入手,6200000,5.7,44.4,11.0,台北市,格局方正,未知區域,0
0fc784285957387,稀有實小南門美裝兩房,22380000,16.9,45.7,5.0,台北市,"三面採光,邊間,近學區,近商圈",未知區域,0
0dc1df286853880,中山國小雙捷運電梯美2房,13880000,11.24,42.5,6.0,台北市,裝潢美宅,中山區,4
0a97ec286978189,國父紀念館旁電梯四房車位,77800000,46.36,46.5,6.0,台北市,平面車位,未知區域,0
0937ec28694852b,松山❤️民生絕版大面寬一樓❤️21世紀阿偉,167000000,51.63,45.1,1.0,台北市,"平面車位,免爬樓梯,大面寬",松山區,1
036281286650921,⭐西門町商圈❤️廣一峨嵋美妝套房⭐住商泓碩,10800000,7.66,33.8,11.0,台北市,"裝潢美宅,近商圈",未知區域,0
0a80c328607022c,301林森北路精裝2房,13880000,11.23,42.6,6.0,台北市,"宜收租,裝潢美宅",未知區域,0
0f6e5a286994923,❤️ 松山商圈~信義國際稀有邊間露台戶❤️,32000000,17.08,11.0,2.0,台北市,"有露臺,平面車位,採光佳,邊間,近學區,近商圈",松山區,1
0b6cad285515616,捷運民權西路站電梯兩房,19980000,12.04,42.1,5.0,台北市,裝潢美宅,未知區域,0
06aedc28607624e,發現東騰／信義六張犁精美裝潢管理2房坡車,55000000,25.0,12.0,2.0,台北市,"平面車位,裝潢美宅",信義區,2
0c07f728694853d,松山❤️高興興業低總辦公室❤️21阿偉,26900000,30.18,29.8,12.0,台北市,"近捷運,高樓層",松山區,1
09170728569032d,京倫吾悠次頂樓豪邸【(02)28955666富邦房地產】#中央北路一段96號,85000000,41.23,10.6,26.0,台北市,"平面車位,次頂樓",未知區域,0
0357c9286814662,大巨蛋超優質套房東森房屋黃致敦,17000000,9.26,41.9,9.0,台北市,邊間,未知區域,0
050026286850475,圓山花博邊間公寓~低單價!!,19980000,28.54,41.0,3.0,台北市,"三面採光,邊間,格局方正",未知區域,0
0916a428522686a,琢豐兩房附車位I,72500000,23.39,3.2,10.0,台北市,,未知區域,0
0fb958287067732,忠孝敦化❤️⭐雙敦學區電梯4房❤️⭐21世紀,36800000,30.17,46.0,6.0,台北市,近學區,未知區域,0
0ebcaa286521506,士林國中樹景黃金三樓美屋,29800000,25.92,43.9,3.0,台北市,"採光佳,格局方正",士林區,11
0a5ce028640688a,公館站旁高樓電梯三房-誠懇房仲,36900000,24.83,41.0,9.0,台北市,"雙衛浴,近學區,高樓層,格局方正,近商圈,免爬樓梯,近捷運,近公車站",未知區域,0
0b2e61286236714,B218奇岩捷運高樓面山景,14880000,8.29,9.3,11.0,台北市,"平面車位,採光佳,景觀宅,高樓層,格局方正",未知區域,0
0f69b3286867732,錦繡山林高樓中樓帝王景觀戶+雙車位~每坪不到50萬,39800000,53.98,32.0,13.0,台北市,"雙車位,景觀宅,高樓層,近商圈",未知區域,0
04729328670883d,❤️榮星花園❤️邊間採光二樓❤️中和捷運房屋翁中杰,21000000,29.78,40.4,2.0,台北市,"邊間,近商圈",未知區域,0
019d72286804784,圓山捷運明亮3房車!,38880000,24.12,1.0,5.0,台北市,邊間,未知區域,0
024b73286680238,稀有中正御品附小學區宅,25200000,6.58,16.4,2.0,台北市,"永久棟距,近捷運,近學區",中正區,5
0da96a286771892,卡莎米亞景觀4房+車,28800000,32.83,27.5,13.0,台北市,"平面車位,景觀宅",未知區域,0
033466285409741,稀有興安面中庭,33800000,21.38,38.5,1.0,台北市,"景觀宅,免爬樓梯,近捷運,近公園",未知區域,0
0fc08a28574598b,榮耀西門經典八樓,39800000,20.32,2.7,8.0,台北市,"廁所開窗,前後陽台,裝潢美宅,近捷運,近公園,格局方正",未知區域,0
026955284700755,中山國小站電梯美三房,23100000,21.68,48.2,4.0,台北市,"採光佳,邊間,裝潢美宅,近商圈",中山區,4
00d0bc286364320,☝️住商017☝️常殷泊美精品裝潢+雙車位,34000000,15.96,2.0,6.0,台北市,"平面車位,雙車位,裝潢美宅,採光佳,近公園,格局方正",未知區域,0
007fa2285515432,公館台大商圈,69800000,30.97,40.9,1.0,台北市,"免爬樓梯,格局方正,近商圈",未知區域,0
06f96728602824a,辛亥捷運南方庭園景觀三房2樓~近信義區,19880000,28.69,38.0,2.0,台北市,"房間皆有窗,雙衛浴,採光佳,景觀宅,近公車站,格局方正",信義區,2
09340a28579104d,『東方大樓』近捷運北車超值辦公,18880000,17.11,42.1,5.0,台北市,近捷運,未知區域,0
0a4ef4287150419,❤️中山國小美妝三房❤️大師房屋,23100000,21.67,49.0,4.0,台北市,,中山區,4
03cf05286660637,★松江南京捷運2房+車位★,39980000,17.32,14.0,6.0,台北市,平面車位,未知區域,0
090d1d287030681,福華廣場邊間辦公大戶,45500000,39.2,25.1,5.0,台北市,"採光佳,邊間,裝潢美宅,格局方正",未知區域,0
071d1828602357c,26士林捷運黃金3樓,23980000,24.47,49.8,3.0,台北市,"採光佳,格局方正",士林區,11
0400b4287000079,BZ1晴光捷運溫馨美妝宅,9800000,6.96,45.0,7.0,台北市,"宜收租,格局方正,近商圈",未知區域,0
026523278505743,DZ2-芝山大地坪稀有透天,71800000,24.21,54.8,2.0,台北市,"宜收租,大地坪",未知區域,0
0b17e128565241d,重慶北路四段@低總價2房靜巷一樓,12500000,12.54,58.0,1.0,台北市,"免爬樓梯,近公園",未知區域,0
08a057286569864,天母公園富春居,20800000,16.58,35.3,3.0,台北市,"廁所開窗,房間皆有窗,邊間,近公園",未知區域,0
04dde3286521361,北士科稀有景觀三房,44800000,29.19,7.0,8.0,台北市,"三面採光,平面車位,景觀宅,邊間",未知區域,0
0ac9ee286417958,公館捷運挑高美屋,15880000,7.16,18.0,3.0,台北市,"廁所開窗,宜收租,裝潢美宅,近捷運,近商圈",未知區域,0
07469a28694847d,松山新城乙標❤️綠蔭2房+抽籤車位❤️21阿偉,35000000,17.98,23.7,1.0,台北市,"免爬樓梯,近捷運,格局方正",松山區,1
040c97286978054,獨家長耀學區四房雙車,63280000,33.98,15.1,6.0,台北市,"平面車位,雙車位,近學區",未知區域,0
04e60b28612202f,大直菁棧美裝帶車位,14960000,6.46,17.2,2.0,台北市,"採光佳,裝潢美宅,近捷運,近公園,格局方正,近商圈",未知區域,0
0111da28531413c,稀有苑景高樓四房,52880000,31.42,12.3,11.0,台北市,"平面車位,景觀宅,高樓層",未知區域,0
024cdb286834044,西門捷運聯富賀采景觀兩房,19800000,9.51,17.1,11.0,台北市,"景觀宅,邊間,裝潢美宅,無暗房,高樓層,近商圈",未知區域,0
092d2e286961114,條通高投報收租店面,56800000,67.72,40.9,1.0,台北市,"宜收租,免爬樓梯,大面寬,近商圈",未知區域,0
040cd7287039765,☀️松山❤️新東街❤️棟距寬4房 近公園美寓☀️,29880000,33.59,51.0,3.0,台北市,近公園,松山區,1
0cf3fa286670961,捷運南港高鐵站前全聯後面全新屋3房平車,54050000,25.5,1.0,5.0,台北市,"平面車位,近高鐵",南港區,9
07081c28648341e,I11寓見中山北魔術大空間,26800000,18.47,39.2,5.0,台北市,"採光佳,格局方正",中山區,4
028f9d286729823,碩樺稀有新屋兩房帶車位,30660000,11.95,0.9,7.0,台北市,"平面車位,景觀宅,格局方正",未知區域,0
0b3019283294554,T200奧之細道坡平車位,3300000,0.0,22.2,,台北市,平面車位,未知區域,0
07d4c328697834f,湖綠歐綠湧庭院別墅,69880000,55.63,23.3,4.0,台北市,"平面車位,有庭院",未知區域,0
0046bd28631158f,中山國小捷運精品兩房,13880000,11.24,42.5,6.0,台北市,"宜收租,裝潢美宅,近捷運",中山區,4
04e0be28694923d,松山❤️圓環朝南4房❤️21世紀阿偉,32800000,39.12,50.4,4.0,台北市,格局方正,松山區,1
0c6d3628672976c,新★稀有大海華邊間次高樓,46880000,33.37,42.5,6.0,台北市,"採光佳,邊間,裝潢美宅,近公園,近學區,高樓層",未知區域,0
06d0b928517553d,北投捷運商三金磚店面,46000000,22.35,38.2,1.0,台北市,免爬樓梯,北投區,12
0c23ce28548350d,住了會很快樂❤️庭院車位管理一樓,76600000,53.53,38.0,1.0,台北市,"平面車位,免爬樓梯,有庭院",未知區域,0
02a39128666655e,木柵敦皇電梯三房坡平車位,48800000,27.64,7.5,5.0,台北市,"三面採光,雙衛浴,平面車位,一層一戶",未知區域,0
091e89287066261,0226近花博新生公園｜稻江護校旁｜公寓二樓附增建,15160000,14.65,56.0,2.0,台北市,"近公車站,近捷運,近商圈",未知區域,0
0703c328673060a,古亭捷運站公園電梯辦公,32000000,25.54,39.5,2.0,台北市,"廁所開窗,裝潢美宅",未知區域,0
08f26f286707815,383BH忠孝東區黃金一樓,55800000,25.51,43.8,1.0,台北市,"宜收租,免爬樓梯,裝潢美宅,近商圈",未知區域,0
0ad565285632086,健康新城面公園漂亮3房,39880000,24.45,32.7,7.0,台北市,"採光佳,近公園",未知區域,0
0b736d286925560,♚忠孝復興極品高樓♚,49600000,23.64,37.6,12.0,台北市,"採光佳,邊間,裝潢美宅,高樓層,格局方正,近商圈",未知區域,0
05acbb286949872,信義❤️台北101\/世貿捷運大廈❤️21阿偉,35980000,25.86,36.0,3.0,台北市,,信義區,2
007a50286521390,聽禾A戶面平原三房車,42000000,24.24,0.0,6.0,台北市,"平面車位,採光佳,景觀宅,邊間,格局方正,快速道路",未知區域,0
07f67628697836c,北城世貿辦公景觀高樓A,63680000,34.39,33.0,17.0,台北市,"平面車位,景觀宅,高樓層,近商圈",未知區域,0
